sub1_name,x1 (mole fraction),sub2_name,x2 (mole fraction),sub3_name,x3 (mole fraction),salt,x4 (mole fraction),x5 (mole fraction),temperature (K),ionic conductivity (mS/cm)
Fluoroethylene Carbonate,0.398374593,Ethylene Carbonate,0.319838465,Dimethyl Carbonate,0,LiTFSI,0.140893471,0.140893471,293.15,2.51
Propylene Carbonate,0,Fluoroethylene Carbonate,0.7639992,Ethylene Carbonate,0.230018746,LiTFSI,0.002991027,0.002991027,243.15,0.0536
Propylene Carbonate,0,Fluoroethylene Carbonate,0.698191158,Ethylene Carbonate,0.210205789,LiTFSI,0.045801527,0.045801527,243.15,0.34
Propylene Carbonate,0,Fluoroethylene Carbonate,0.639089804,Ethylene Carbonate,0.192412028,LiTFSI,0.084249084,0.084249084,243.15,0.175
Propylene Carbonate,0,Fluoroethylene Carbonate,0.588149682,Ethylene Carbonate,0.177075385,LiTFSI,0.117387467,0.117387467,243.15,0.0724
Propylene Carbonate,0,Fluoroethylene Carbonate,0.546367919,Ethylene Carbonate,0.164496067,LiTFSI,0.144568007,0.144568007,243.15,0.0245
Propylene Carbonate,0,Fluoroethylene Carbonate,0.7639992,Ethylene Carbonate,0.230018746,LiTFSI,0.002991027,0.002991027,253.15,0.0904
Propylene Carbonate,0,Fluoroethylene Carbonate,0.698191158,Ethylene Carbonate,0.210205789,LiTFSI,0.045801527,0.045801527,253.15,0.74
Propylene Carbonate,0,Fluoroethylene Carbonate,0.639089804,Ethylene Carbonate,0.192412028,LiTFSI,0.084249084,0.084249084,253.15,0.5
Propylene Carbonate,0,Fluoroethylene Carbonate,0.588149682,Ethylene Carbonate,0.177075385,LiTFSI,0.117387467,0.117387467,253.15,0.272
Propylene Carbonate,0,Fluoroethylene Carbonate,0.546367919,Ethylene Carbonate,0.164496067,LiTFSI,0.144568007,0.144568007,253.15,0.132
Propylene Carbonate,0,Fluoroethylene Carbonate,0.7639992,Ethylene Carbonate,0.230018746,LiTFSI,0.002991027,0.002991027,263.15,0.141
Propylene Carbonate,0,Fluoroethylene Carbonate,0.698191158,Ethylene Carbonate,0.210205789,LiTFSI,0.045801527,0.045801527,263.15,1.32
Propylene Carbonate,0,Fluoroethylene Carbonate,0.639089804,Ethylene Carbonate,0.192412028,LiTFSI,0.084249084,0.084249084,263.15,1.05
Propylene Carbonate,0,Fluoroethylene Carbonate,0.588149682,Ethylene Carbonate,0.177075385,LiTFSI,0.117387467,0.117387467,263.15,0.657
Propylene Carbonate,0,Fluoroethylene Carbonate,0.546367919,Ethylene Carbonate,0.164496067,LiTFSI,0.144568007,0.144568007,263.15,0.384
Propylene Carbonate,0,Fluoroethylene Carbonate,0.7639992,Ethylene Carbonate,0.230018746,LiTFSI,0.002991027,0.002991027,273.15,0.207
Propylene Carbonate,0,Fluoroethylene Carbonate,0.698191158,Ethylene Carbonate,0.210205789,LiTFSI,0.045801527,0.045801527,273.15,2.1
Propylene Carbonate,0,Fluoroethylene Carbonate,0.639089804,Ethylene Carbonate,0.192412028,LiTFSI,0.084249084,0.084249084,273.15,1.83
Propylene Carbonate,0,Fluoroethylene Carbonate,0.588149682,Ethylene Carbonate,0.177075385,LiTFSI,0.117387467,0.117387467,273.15,1.24
Propylene Carbonate,0,Fluoroethylene Carbonate,0.546367919,Ethylene Carbonate,0.164496067,LiTFSI,0.144568007,0.144568007,273.15,0.806
Propylene Carbonate,0,Fluoroethylene Carbonate,0.7639992,Ethylene Carbonate,0.230018746,LiTFSI,0.002991027,0.002991027,283.15,0.288
Propylene Carbonate,0,Fluoroethylene Carbonate,0.698191158,Ethylene Carbonate,0.210205789,LiTFSI,0.045801527,0.045801527,283.15,3.07
Propylene Carbonate,0,Fluoroethylene Carbonate,0.639089804,Ethylene Carbonate,0.192412028,LiTFSI,0.084249084,0.084249084,283.15,2.86
Propylene Carbonate,0,Fluoroethylene Carbonate,0.588149682,Ethylene Carbonate,0.177075385,LiTFSI,0.117387467,0.117387467,283.15,2.03
Propylene Carbonate,0,Fluoroethylene Carbonate,0.546367919,Ethylene Carbonate,0.164496067,LiTFSI,0.144568007,0.144568007,283.15,1.4
Propylene Carbonate,0,Fluoroethylene Carbonate,0.7639992,Ethylene Carbonate,0.230018746,LiTFSI,0.002991027,0.002991027,293.15,0.382
Propylene Carbonate,0,Fluoroethylene Carbonate,0.698191158,Ethylene Carbonate,0.210205789,LiTFSI,0.045801527,0.045801527,293.15,4.22
Propylene Carbonate,0,Fluoroethylene Carbonate,0.639089804,Ethylene Carbonate,0.192412028,LiTFSI,0.084249084,0.084249084,293.15,4.1
Propylene Carbonate,0,Fluoroethylene Carbonate,0.588149682,Ethylene Carbonate,0.177075385,LiTFSI,0.117387467,0.117387467,293.15,3
Propylene Carbonate,0,Fluoroethylene Carbonate,0.546367919,Ethylene Carbonate,0.164496067,LiTFSI,0.144568007,0.144568007,293.15,2.15
Fluoroethylene Carbonate,0.767976504,Ethylene Carbonate,0,Dimethyl Carbonate,0.226041442,LiTFSI,0.002991027,0.002991027,243.15,0.083
Fluoroethylene Carbonate,0.700420319,Ethylene Carbonate,0,Dimethyl Carbonate,0.206157374,LiTFSI,0.046711153,0.046711153,243.15,0.656
Fluoroethylene Carbonate,0.641122226,Ethylene Carbonate,0,Dimethyl Carbonate,0.188703941,LiTFSI,0.085086917,0.085086917,243.15,0.405
Fluoroethylene Carbonate,0.59121153,Ethylene Carbonate,0,Dimethyl Carbonate,0.174013536,LiTFSI,0.117387467,0.117387467,243.15,0.155
Fluoroethylene Carbonate,0.548082504,Ethylene Carbonate,0,Dimethyl Carbonate,0.161319206,LiTFSI,0.145299145,0.145299145,243.15,0.0469
Fluoroethylene Carbonate,0.767976504,Ethylene Carbonate,0,Dimethyl Carbonate,0.226041442,LiTFSI,0.002991027,0.002991027,253.15,0.132
Fluoroethylene Carbonate,0.700420319,Ethylene Carbonate,0,Dimethyl Carbonate,0.206157374,LiTFSI,0.046711153,0.046711153,253.15,1.2
Fluoroethylene Carbonate,0.641122226,Ethylene Carbonate,0,Dimethyl Carbonate,0.188703941,LiTFSI,0.085086917,0.085086917,253.15,0.909
Fluoroethylene Carbonate,0.59121153,Ethylene Carbonate,0,Dimethyl Carbonate,0.174013536,LiTFSI,0.117387467,0.117387467,253.15,0.46
Fluoroethylene Carbonate,0.548082504,Ethylene Carbonate,0,Dimethyl Carbonate,0.161319206,LiTFSI,0.145299145,0.145299145,253.15,0.201
Fluoroethylene Carbonate,0.767976504,Ethylene Carbonate,0,Dimethyl Carbonate,0.226041442,LiTFSI,0.002991027,0.002991027,263.15,0.196
Fluoroethylene Carbonate,0.700420319,Ethylene Carbonate,0,Dimethyl Carbonate,0.206157374,LiTFSI,0.046711153,0.046711153,263.15,1.95
Fluoroethylene Carbonate,0.641122226,Ethylene Carbonate,0,Dimethyl Carbonate,0.188703941,LiTFSI,0.085086917,0.085086917,263.15,1.66
Fluoroethylene Carbonate,0.59121153,Ethylene Carbonate,0,Dimethyl Carbonate,0.174013536,LiTFSI,0.117387467,0.117387467,263.15,0.977
Fluoroethylene Carbonate,0.548082504,Ethylene Carbonate,0,Dimethyl Carbonate,0.161319206,LiTFSI,0.145299145,0.145299145,263.15,0.523
Fluoroethylene Carbonate,0.767976504,Ethylene Carbonate,0,Dimethyl Carbonate,0.226041442,LiTFSI,0.002991027,0.002991027,273.15,0.276
Fluoroethylene Carbonate,0.700420319,Ethylene Carbonate,0,Dimethyl Carbonate,0.206157374,LiTFSI,0.046711153,0.046711153,273.15,2.9
Fluoroethylene Carbonate,0.641122226,Ethylene Carbonate,0,Dimethyl Carbonate,0.188703941,LiTFSI,0.085086917,0.085086917,273.15,2.66
Fluoroethylene Carbonate,0.59121153,Ethylene Carbonate,0,Dimethyl Carbonate,0.174013536,LiTFSI,0.117387467,0.117387467,273.15,1.72
Fluoroethylene Carbonate,0.548082504,Ethylene Carbonate,0,Dimethyl Carbonate,0.161319206,LiTFSI,0.145299145,0.145299145,273.15,1.03
Fluoroethylene Carbonate,0.767976504,Ethylene Carbonate,0,Dimethyl Carbonate,0.226041442,LiTFSI,0.002991027,0.002991027,283.15,0.372
Fluoroethylene Carbonate,0.700420319,Ethylene Carbonate,0,Dimethyl Carbonate,0.206157374,LiTFSI,0.046711153,0.046711153,283.15,4.06
Fluoroethylene Carbonate,0.641122226,Ethylene Carbonate,0,Dimethyl Carbonate,0.188703941,LiTFSI,0.085086917,0.085086917,283.15,3.92
Fluoroethylene Carbonate,0.59121153,Ethylene Carbonate,0,Dimethyl Carbonate,0.174013536,LiTFSI,0.117387467,0.117387467,283.15,2.68
Fluoroethylene Carbonate,0.548082504,Ethylene Carbonate,0,Dimethyl Carbonate,0.161319206,LiTFSI,0.145299145,0.145299145,283.15,1.73
Fluoroethylene Carbonate,0.767976504,Ethylene Carbonate,0,Dimethyl Carbonate,0.226041442,LiTFSI,0.002991027,0.002991027,293.15,0.482
Fluoroethylene Carbonate,0.700420319,Ethylene Carbonate,0,Dimethyl Carbonate,0.206157374,LiTFSI,0.046711153,0.046711153,293.15,5.4
Fluoroethylene Carbonate,0.641122226,Ethylene Carbonate,0,Dimethyl Carbonate,0.188703941,LiTFSI,0.085086917,0.085086917,293.15,5.41
Fluoroethylene Carbonate,0.59121153,Ethylene Carbonate,0,Dimethyl Carbonate,0.174013536,LiTFSI,0.117387467,0.117387467,293.15,3.87
Fluoroethylene Carbonate,0.548082504,Ethylene Carbonate,0,Dimethyl Carbonate,0.161319206,LiTFSI,0.145299145,0.145299145,293.15,2.6
Diethyl Carbonate,0.372171549,Fluoroethylene Carbonate,0.621846397,Ethylene Carbonate,0,LiTFSI,0.002991027,0.002991027,243.15,0.119
Diethyl Carbonate,0.337397253,Fluoroethylene Carbonate,0.563743432,Ethylene Carbonate,0,LiTFSI,0.049429658,0.049429658,243.15,1.02
Diethyl Carbonate,0.306336516,Fluoroethylene Carbonate,0.511845302,Ethylene Carbonate,0,LiTFSI,0.090909091,0.090909091,243.15,0.728
Diethyl Carbonate,0.281300257,Fluoroethylene Carbonate,0.470013228,Ethylene Carbonate,0,LiTFSI,0.124343257,0.124343257,243.15,0.369
Diethyl Carbonate,0.259646785,Fluoroethylene Carbonate,0.433833317,Ethylene Carbonate,0,LiTFSI,0.153259949,0.153259949,243.15,0.146
Diethyl Carbonate,0.372171549,Fluoroethylene Carbonate,0.621846397,Ethylene Carbonate,0,LiTFSI,0.002991027,0.002991027,253.15,0.173
Diethyl Carbonate,0.337397253,Fluoroethylene Carbonate,0.563743432,Ethylene Carbonate,0,LiTFSI,0.049429658,0.049429658,253.15,1.63
Diethyl Carbonate,0.306336516,Fluoroethylene Carbonate,0.511845302,Ethylene Carbonate,0,LiTFSI,0.090909091,0.090909091,253.15,1.31
Diethyl Carbonate,0.281300257,Fluoroethylene Carbonate,0.470013228,Ethylene Carbonate,0,LiTFSI,0.124343257,0.124343257,253.15,0.779
Diethyl Carbonate,0.259646785,Fluoroethylene Carbonate,0.433833317,Ethylene Carbonate,0,LiTFSI,0.153259949,0.153259949,253.15,0.387
Diethyl Carbonate,0.372171549,Fluoroethylene Carbonate,0.621846397,Ethylene Carbonate,0,LiTFSI,0.002991027,0.002991027,263.15,0.241
Diethyl Carbonate,0.337397253,Fluoroethylene Carbonate,0.563743432,Ethylene Carbonate,0,LiTFSI,0.049429658,0.049429658,263.15,2.41
Diethyl Carbonate,0.306336516,Fluoroethylene Carbonate,0.511845302,Ethylene Carbonate,0,LiTFSI,0.090909091,0.090909091,263.15,2.1
Diethyl Carbonate,0.281300257,Fluoroethylene Carbonate,0.470013228,Ethylene Carbonate,0,LiTFSI,0.124343257,0.124343257,263.15,1.38
Diethyl Carbonate,0.259646785,Fluoroethylene Carbonate,0.433833317,Ethylene Carbonate,0,LiTFSI,0.153259949,0.153259949,263.15,0.783
Diethyl Carbonate,0.372171549,Fluoroethylene Carbonate,0.621846397,Ethylene Carbonate,0,LiTFSI,0.002991027,0.002991027,273.15,0.321
Diethyl Carbonate,0.337397253,Fluoroethylene Carbonate,0.563743432,Ethylene Carbonate,0,LiTFSI,0.049429658,0.049429658,273.15,3.35
Diethyl Carbonate,0.306336516,Fluoroethylene Carbonate,0.511845302,Ethylene Carbonate,0,LiTFSI,0.090909091,0.090909091,273.15,3.09
Diethyl Carbonate,0.281300257,Fluoroethylene Carbonate,0.470013228,Ethylene Carbonate,0,LiTFSI,0.124343257,0.124343257,273.15,2.16
Diethyl Carbonate,0.259646785,Fluoroethylene Carbonate,0.433833317,Ethylene Carbonate,0,LiTFSI,0.153259949,0.153259949,273.15,1.35
Diethyl Carbonate,0.372171549,Fluoroethylene Carbonate,0.621846397,Ethylene Carbonate,0,LiTFSI,0.002991027,0.002991027,283.15,0.413
Diethyl Carbonate,0.337397253,Fluoroethylene Carbonate,0.563743432,Ethylene Carbonate,0,LiTFSI,0.049429658,0.049429658,283.15,4.45
Diethyl Carbonate,0.306336516,Fluoroethylene Carbonate,0.511845302,Ethylene Carbonate,0,LiTFSI,0.090909091,0.090909091,283.15,4.28
Diethyl Carbonate,0.281300257,Fluoroethylene Carbonate,0.470013228,Ethylene Carbonate,0,LiTFSI,0.124343257,0.124343257,283.15,3.12
Diethyl Carbonate,0.259646785,Fluoroethylene Carbonate,0.433833317,Ethylene Carbonate,0,LiTFSI,0.153259949,0.153259949,283.15,2.08
Diethyl Carbonate,0.372171549,Fluoroethylene Carbonate,0.621846397,Ethylene Carbonate,0,LiTFSI,0.002991027,0.002991027,293.15,0.516
Diethyl Carbonate,0.337397253,Fluoroethylene Carbonate,0.563743432,Ethylene Carbonate,0,LiTFSI,0.049429658,0.049429658,293.15,5.7
Diethyl Carbonate,0.306336516,Fluoroethylene Carbonate,0.511845302,Ethylene Carbonate,0,LiTFSI,0.090909091,0.090909091,293.15,5.66
Diethyl Carbonate,0.281300257,Fluoroethylene Carbonate,0.470013228,Ethylene Carbonate,0,LiTFSI,0.124343257,0.124343257,293.15,4.27
Diethyl Carbonate,0.259646785,Fluoroethylene Carbonate,0.433833317,Ethylene Carbonate,0,LiTFSI,0.153259949,0.153259949,293.15,2.97
Propylene Carbonate,0.406744774,Diethyl Carbonate,0.351506512,Ethylene Carbonate,0.23576666,LiTFSI,0.002991027,0.002991027,243.15,0.179
Propylene Carbonate,0.370221864,Diethyl Carbonate,0.319943621,Ethylene Carbonate,0.21459642,LiTFSI,0.047619048,0.047619048,243.15,1.62
Propylene Carbonate,0.338191133,Diethyl Carbonate,0.292262846,Ethylene Carbonate,0.196030039,LiTFSI,0.086757991,0.086757991,243.15,1.23
Propylene Carbonate,0.311851619,Diethyl Carbonate,0.269500388,Ethylene Carbonate,0.18076253,LiTFSI,0.118942731,0.118942731,243.15,0.596
Propylene Carbonate,0.288492983,Diethyl Carbonate,0.249313989,Ethylene Carbonate,0.167222866,LiTFSI,0.147485081,0.147485081,243.15,0.233
Propylene Carbonate,0.406744774,Diethyl Carbonate,0.351506512,Ethylene Carbonate,0.23576666,LiTFSI,0.002991027,0.002991027,253.15,0.246
Propylene Carbonate,0.370221864,Diethyl Carbonate,0.319943621,Ethylene Carbonate,0.21459642,LiTFSI,0.047619048,0.047619048,253.15,2.36
Propylene Carbonate,0.338191133,Diethyl Carbonate,0.292262846,Ethylene Carbonate,0.196030039,LiTFSI,0.086757991,0.086757991,253.15,1.95
Propylene Carbonate,0.311851619,Diethyl Carbonate,0.269500388,Ethylene Carbonate,0.18076253,LiTFSI,0.118942731,0.118942731,253.15,1.09
Propylene Carbonate,0.288492983,Diethyl Carbonate,0.249313989,Ethylene Carbonate,0.167222866,LiTFSI,0.147485081,0.147485081,253.15,0.516
Propylene Carbonate,0.406744774,Diethyl Carbonate,0.351506512,Ethylene Carbonate,0.23576666,LiTFSI,0.002991027,0.002991027,263.15,0.321
Propylene Carbonate,0.370221864,Diethyl Carbonate,0.319943621,Ethylene Carbonate,0.21459642,LiTFSI,0.047619048,0.047619048,263.15,3.21
Propylene Carbonate,0.338191133,Diethyl Carbonate,0.292262846,Ethylene Carbonate,0.196030039,LiTFSI,0.086757991,0.086757991,263.15,2.82
Propylene Carbonate,0.311851619,Diethyl Carbonate,0.269500388,Ethylene Carbonate,0.18076253,LiTFSI,0.118942731,0.118942731,263.15,1.73
Propylene Carbonate,0.288492983,Diethyl Carbonate,0.249313989,Ethylene Carbonate,0.167222866,LiTFSI,0.147485081,0.147485081,263.15,0.924
Propylene Carbonate,0.406744774,Diethyl Carbonate,0.351506512,Ethylene Carbonate,0.23576666,LiTFSI,0.002991027,0.002991027,273.15,0.403
Propylene Carbonate,0.370221864,Diethyl Carbonate,0.319943621,Ethylene Carbonate,0.21459642,LiTFSI,0.047619048,0.047619048,273.15,4.15
Propylene Carbonate,0.338191133,Diethyl Carbonate,0.292262846,Ethylene Carbonate,0.196030039,LiTFSI,0.086757991,0.086757991,273.15,3.83
Propylene Carbonate,0.311851619,Diethyl Carbonate,0.269500388,Ethylene Carbonate,0.18076253,LiTFSI,0.118942731,0.118942731,273.15,2.5
Propylene Carbonate,0.288492983,Diethyl Carbonate,0.249313989,Ethylene Carbonate,0.167222866,LiTFSI,0.147485081,0.147485081,273.15,1.46
Propylene Carbonate,0.406744774,Diethyl Carbonate,0.351506512,Ethylene Carbonate,0.23576666,LiTFSI,0.002991027,0.002991027,283.15,0.493
Propylene Carbonate,0.370221864,Diethyl Carbonate,0.319943621,Ethylene Carbonate,0.21459642,LiTFSI,0.047619048,0.047619048,283.15,5.2
Propylene Carbonate,0.338191133,Diethyl Carbonate,0.292262846,Ethylene Carbonate,0.196030039,LiTFSI,0.086757991,0.086757991,283.15,4.98
Propylene Carbonate,0.311851619,Diethyl Carbonate,0.269500388,Ethylene Carbonate,0.18076253,LiTFSI,0.118942731,0.118942731,283.15,3.41
Propylene Carbonate,0.288492983,Diethyl Carbonate,0.249313989,Ethylene Carbonate,0.167222866,LiTFSI,0.147485081,0.147485081,283.15,2.11
Propylene Carbonate,0.406744774,Diethyl Carbonate,0.351506512,Ethylene Carbonate,0.23576666,LiTFSI,0.002991027,0.002991027,293.15,0.589
Propylene Carbonate,0.370221864,Diethyl Carbonate,0.319943621,Ethylene Carbonate,0.21459642,LiTFSI,0.047619048,0.047619048,293.15,6.35
Propylene Carbonate,0.338191133,Diethyl Carbonate,0.292262846,Ethylene Carbonate,0.196030039,LiTFSI,0.086757991,0.086757991,293.15,6.26
Propylene Carbonate,0.311851619,Diethyl Carbonate,0.269500388,Ethylene Carbonate,0.18076253,LiTFSI,0.118942731,0.118942731,293.15,4.46
Propylene Carbonate,0.288492983,Diethyl Carbonate,0.249313989,Ethylene Carbonate,0.167222866,LiTFSI,0.147485081,0.147485081,293.15,2.9
Propylene Carbonate,0.406726423,Fluoroethylene Carbonate,0.587291523,Dimethyl Carbonate,0,LiTFSI,0.002991027,0.002991027,243.15,0.0739
Propylene Carbonate,0.37020516,Fluoroethylene Carbonate,0.534556745,Dimethyl Carbonate,0,LiTFSI,0.047619048,0.047619048,243.15,0.523
Propylene Carbonate,0.338175874,Fluoroethylene Carbonate,0.488308144,Dimethyl Carbonate,0,LiTFSI,0.086757991,0.086757991,243.15,0.315
Propylene Carbonate,0.311837548,Fluoroethylene Carbonate,0.450276989,Dimethyl Carbonate,0,LiTFSI,0.118942731,0.118942731,243.15,0.146
Propylene Carbonate,0.288479967,Fluoroethylene Carbonate,0.416549871,Dimethyl Carbonate,0,LiTFSI,0.147485081,0.147485081,243.15,0.0563
Propylene Carbonate,0.406726423,Fluoroethylene Carbonate,0.587291523,Dimethyl Carbonate,0,LiTFSI,0.002991027,0.002991027,253.15,0.118
Propylene Carbonate,0.37020516,Fluoroethylene Carbonate,0.534556745,Dimethyl Carbonate,0,LiTFSI,0.047619048,0.047619048,253.15,0.991
Propylene Carbonate,0.338175874,Fluoroethylene Carbonate,0.488308144,Dimethyl Carbonate,0,LiTFSI,0.086757991,0.086757991,253.15,0.708
Propylene Carbonate,0.311837548,Fluoroethylene Carbonate,0.450276989,Dimethyl Carbonate,0,LiTFSI,0.118942731,0.118942731,253.15,0.405
Propylene Carbonate,0.288479967,Fluoroethylene Carbonate,0.416549871,Dimethyl Carbonate,0,LiTFSI,0.147485081,0.147485081,253.15,0.203
Propylene Carbonate,0.406726423,Fluoroethylene Carbonate,0.587291523,Dimethyl Carbonate,0,LiTFSI,0.002991027,0.002991027,263.15,0.173
Propylene Carbonate,0.37020516,Fluoroethylene Carbonate,0.534556745,Dimethyl Carbonate,0,LiTFSI,0.047619048,0.047619048,263.15,1.61
Propylene Carbonate,0.338175874,Fluoroethylene Carbonate,0.488308144,Dimethyl Carbonate,0,LiTFSI,0.086757991,0.086757991,263.15,1.29
Propylene Carbonate,0.311837548,Fluoroethylene Carbonate,0.450276989,Dimethyl Carbonate,0,LiTFSI,0.118942731,0.118942731,263.15,0.818
Propylene Carbonate,0.288479967,Fluoroethylene Carbonate,0.416549871,Dimethyl Carbonate,0,LiTFSI,0.147485081,0.147485081,263.15,0.475
Propylene Carbonate,0.406726423,Fluoroethylene Carbonate,0.587291523,Dimethyl Carbonate,0,LiTFSI,0.002991027,0.002991027,273.15,0.241
Propylene Carbonate,0.37020516,Fluoroethylene Carbonate,0.534556745,Dimethyl Carbonate,0,LiTFSI,0.047619048,0.047619048,273.15,2.38
Propylene Carbonate,0.338175874,Fluoroethylene Carbonate,0.488308144,Dimethyl Carbonate,0,LiTFSI,0.086757991,0.086757991,273.15,2.05
Propylene Carbonate,0.311837548,Fluoroethylene Carbonate,0.450276989,Dimethyl Carbonate,0,LiTFSI,0.118942731,0.118942731,273.15,1.38
Propylene Carbonate,0.288479967,Fluoroethylene Carbonate,0.416549871,Dimethyl Carbonate,0,LiTFSI,0.147485081,0.147485081,273.15,0.875
Propylene Carbonate,0.406726423,Fluoroethylene Carbonate,0.587291523,Dimethyl Carbonate,0,LiTFSI,0.002991027,0.002991027,283.15,0.32
Propylene Carbonate,0.37020516,Fluoroethylene Carbonate,0.534556745,Dimethyl Carbonate,0,LiTFSI,0.047619048,0.047619048,283.15,3.3
Propylene Carbonate,0.338175874,Fluoroethylene Carbonate,0.488308144,Dimethyl Carbonate,0,LiTFSI,0.086757991,0.086757991,283.15,2.99
Propylene Carbonate,0.311837548,Fluoroethylene Carbonate,0.450276989,Dimethyl Carbonate,0,LiTFSI,0.118942731,0.118942731,283.15,2.1
Propylene Carbonate,0.288479967,Fluoroethylene Carbonate,0.416549871,Dimethyl Carbonate,0,LiTFSI,0.147485081,0.147485081,283.15,1.4
Propylene Carbonate,0.406726423,Fluoroethylene Carbonate,0.587291523,Dimethyl Carbonate,0,LiTFSI,0.002991027,0.002991027,293.15,0.41
Propylene Carbonate,0.37020516,Fluoroethylene Carbonate,0.534556745,Dimethyl Carbonate,0,LiTFSI,0.047619048,0.047619048,293.15,4.35
Propylene Carbonate,0.338175874,Fluoroethylene Carbonate,0.488308144,Dimethyl Carbonate,0,LiTFSI,0.086757991,0.086757991,293.15,4.1
Propylene Carbonate,0.311837548,Fluoroethylene Carbonate,0.450276989,Dimethyl Carbonate,0,LiTFSI,0.118942731,0.118942731,293.15,2.96
Propylene Carbonate,0.288479967,Fluoroethylene Carbonate,0.416549871,Dimethyl Carbonate,0,LiTFSI,0.147485081,0.147485081,293.15,2.04
Propylene Carbonate,0.375908389,Ethyl Methyl Carbonate,0.184314449,Ethylene Carbonate,0.435785146,LiTFSI,0.001996008,0.001996008,243.15,0.148
Propylene Carbonate,0.344219832,Ethyl Methyl Carbonate,0.168776996,Ethylene Carbonate,0.399049061,LiTFSI,0.043977055,0.043977055,243.15,1.28
Propylene Carbonate,0.316362603,Ethyl Methyl Carbonate,0.155118111,Ethylene Carbonate,0.36675458,LiTFSI,0.080882353,0.080882353,243.15,0.922
Propylene Carbonate,0.292949148,Ethyl Methyl Carbonate,0.143638085,Ethylene Carbonate,0.339611701,LiTFSI,0.111900533,0.111900533,243.15,0.449
Propylene Carbonate,0.272180551,Ethyl Methyl Carbonate,0.133454878,Ethylene Carbonate,0.315534967,LiTFSI,0.139414802,0.139414802,243.15,0.188
Propylene Carbonate,0.375908389,Ethyl Methyl Carbonate,0.184314449,Ethylene Carbonate,0.435785146,LiTFSI,0.001996008,0.001996008,253.15,0.212
Propylene Carbonate,0.344219832,Ethyl Methyl Carbonate,0.168776996,Ethylene Carbonate,0.399049061,LiTFSI,0.043977055,0.043977055,253.15,1.97
Propylene Carbonate,0.316362603,Ethyl Methyl Carbonate,0.155118111,Ethylene Carbonate,0.36675458,LiTFSI,0.080882353,0.080882353,253.15,1.59
Propylene Carbonate,0.292949148,Ethyl Methyl Carbonate,0.143638085,Ethylene Carbonate,0.339611701,LiTFSI,0.111900533,0.111900533,253.15,0.894
Propylene Carbonate,0.272180551,Ethyl Methyl Carbonate,0.133454878,Ethylene Carbonate,0.315534967,LiTFSI,0.139414802,0.139414802,253.15,0.452
Propylene Carbonate,0.375908389,Ethyl Methyl Carbonate,0.184314449,Ethylene Carbonate,0.435785146,LiTFSI,0.001996008,0.001996008,263.15,0.286
Propylene Carbonate,0.344219832,Ethyl Methyl Carbonate,0.168776996,Ethylene Carbonate,0.399049061,LiTFSI,0.043977055,0.043977055,263.15,2.8
Propylene Carbonate,0.316362603,Ethyl Methyl Carbonate,0.155118111,Ethylene Carbonate,0.36675458,LiTFSI,0.080882353,0.080882353,263.15,2.42
Propylene Carbonate,0.292949148,Ethyl Methyl Carbonate,0.143638085,Ethylene Carbonate,0.339611701,LiTFSI,0.111900533,0.111900533,263.15,1.49
Propylene Carbonate,0.272180551,Ethyl Methyl Carbonate,0.133454878,Ethylene Carbonate,0.315534967,LiTFSI,0.139414802,0.139414802,263.15,0.844
Propylene Carbonate,0.375908389,Ethyl Methyl Carbonate,0.184314449,Ethylene Carbonate,0.435785146,LiTFSI,0.001996008,0.001996008,273.15,0.37
Propylene Carbonate,0.344219832,Ethyl Methyl Carbonate,0.168776996,Ethylene Carbonate,0.399049061,LiTFSI,0.043977055,0.043977055,273.15,3.75
Propylene Carbonate,0.316362603,Ethyl Methyl Carbonate,0.155118111,Ethylene Carbonate,0.36675458,LiTFSI,0.080882353,0.080882353,273.15,3.41
Propylene Carbonate,0.292949148,Ethyl Methyl Carbonate,0.143638085,Ethylene Carbonate,0.339611701,LiTFSI,0.111900533,0.111900533,273.15,2.23
Propylene Carbonate,0.272180551,Ethyl Methyl Carbonate,0.133454878,Ethylene Carbonate,0.315534967,LiTFSI,0.139414802,0.139414802,273.15,1.36
Propylene Carbonate,0.375908389,Ethyl Methyl Carbonate,0.184314449,Ethylene Carbonate,0.435785146,LiTFSI,0.001996008,0.001996008,283.15,0.463
Propylene Carbonate,0.344219832,Ethyl Methyl Carbonate,0.168776996,Ethylene Carbonate,0.399049061,LiTFSI,0.043977055,0.043977055,283.15,4.81
Propylene Carbonate,0.316362603,Ethyl Methyl Carbonate,0.155118111,Ethylene Carbonate,0.36675458,LiTFSI,0.080882353,0.080882353,283.15,4.55
Propylene Carbonate,0.292949148,Ethyl Methyl Carbonate,0.143638085,Ethylene Carbonate,0.339611701,LiTFSI,0.111900533,0.111900533,283.15,3.12
Propylene Carbonate,0.272180551,Ethyl Methyl Carbonate,0.133454878,Ethylene Carbonate,0.315534967,LiTFSI,0.139414802,0.139414802,283.15,1.99
Propylene Carbonate,0.375908389,Ethyl Methyl Carbonate,0.184314449,Ethylene Carbonate,0.435785146,LiTFSI,0.001996008,0.001996008,293.15,0.565
Propylene Carbonate,0.344219832,Ethyl Methyl Carbonate,0.168776996,Ethylene Carbonate,0.399049061,LiTFSI,0.043977055,0.043977055,293.15,6
Propylene Carbonate,0.316362603,Ethyl Methyl Carbonate,0.155118111,Ethylene Carbonate,0.36675458,LiTFSI,0.080882353,0.080882353,293.15,5.85
